Chr	Start	End	rowNames	Gene
chr2	112645073	112645594	299531	SLC20A1
chr2	112645657	112645904	299532	AC079922.2
chr2	112645657	112645904	299532	SLC20A1
chr2	112645994	112646517	299533	AC079922.2
chr2	112725870	112726705	299569	NT5DC4
chr2	112764062	112764277	299582	CKAP2L
chr2	112764282	112764499	299583	CKAP2L
chr2	112764582	112765150	299584	CKAP2L
chr2	112783999	112784627	299587	IL1A
chr2	112824350	112824651	299602	AC079753.2
chr2	112836580	112837081	299607	IL1B
chr2	112839395	112839955	299609	AC079753.1
chr2	113058435	113058755	299664	IL36RN
chr2	113058979	113059787	299665	IL36RN
chr2	113073306	113073905	299668	IL1F10
chr2	113074133	113074349	299669	IL1F10
chr2	113110949	113112231	299692	IL1RN
chr2	113117183	113117531	299694	IL1RN
chr2	113117569	113117974	299695	IL1RN
chr2	113127256	113127650	299700	IL1RN
chr2	113156362	113156601	299710	PSD4
chr2	113156887	113158168	299711	PSD4
chr2	113173543	113174322	299721	PSD4
chr2	113175204	113175534	299723	AC016683.1
chr2	113175803	113177111	299724	AC016683.1
chr2	113192499	113193283	299728	PSD4
chr2	113193600	113193800	299729	PSD4
chr2	113210495	113210695	299740	PAX8-AS1
chr2	113211273	113211709	299741	PAX8-AS1
chr2	113220337	113220819	299751	PAX8
chr2	113234237	113234489	299761	PAX8-AS1
chr2	113235292	113235906	299762	PAX8-AS1
chr2	113235292	113235906	299762	PAX8
chr2	113236470	113237123	299763	PAX8-AS1
chr2	113236470	113237123	299763	PAX8
chr2	113241300	113242690	299766	PAX8
chr2	113250069	113250286	299770	PAX8-AS1
chr2	113255234	113256125	299776	PAX8-AS1
chr2	113263182	113263454	299784	PAX8-AS1
chr2	113268630	113269055	299790	PAX8-AS1
chr2	113278828	113279121	299799	PAX8
chr2	113324308	113325809	299820	AC016745.1
chr2	113406161	113406466	299862	IGKV1OR2-108
chr2	113437390	113438059	299871	CBWD2
chr2	113541194	113542000	299879	PGM5P4
chr2	113583329	113583854	299883	MIR1302-3
chr2	113583329	113583854	299883	AL078621.4
chr2	113583927	113584178	299884	MIR1302-3
chr2	113583927	113584178	299884	AL078621.4
chr2	113602060	113602328	299890	DDX11L2
chr2	113626639	113626892	299894	RABL2A
chr2	113626984	113627796	299895	RPL23AP7
chr2	113626984	113627796	299895	RABL2A
chr2	113755635	113756823	299919	SLC35F5
chr2	113756838	113757479	299920	SLC35F5
chr2	113831187	113831632	299936	AC104653.2
chr2	113843500	113843993	299943	AC104653.1
chr2	113889338	113890103	299960	AC110769.2
chr2	113889338	113890103	299960	ACTR3
chr2	113890179	113891171	299961	AC110769.2
chr2	113890179	113891171	299961	ACTR3
chr2	113903349	113904099	299964	AC110769.3
chr2	113978034	113978608	299988	LINC01191
chr2	113978885	113979166	299989	LINC01191
chr2	113978885	113979166	299989	AC110769.1
chr2	114261433	114261705	300008	SEPHS1P7
chr2	115161022	115162765	300089	DPP10
chr2	115161022	115162765	300089	DPP10-AS1
chr2	117814122	117814322	300254	DDX18
chr2	117814427	117815255	300255	DDX18
chr2	117833290	117833509	300259	AC009404.1
chr2	117836001	117836815	300261	AC009404.1
chr2	117859850	117860236	300264	HTR5BP
chr2	117936030	117936255	300275	CCDC93
chr2	117936436	117936936	300276	CCDC93
chr2	117936950	117937235	300277	CCDC93
chr2	117948881	117949483	300281	CCDC93
chr2	117997958	117998410	300307	AC009303.3
chr2	117997958	117998410	300307	AC009303.2
chr2	118013158	118014961	300310	CCDC93
chr2	118013158	118014961	300310	AC009303.4
chr2	118088177	118088527	300323	INSIG2
chr2	118185460	118186096	300353	THORLNC
chr2	118186260	118186527	300354	THORLNC
chr2	118186558	118186950	300355	THORLNC
chr2	118222058	118222323	300362	THORLNC
chr2	118834988	118836022	300439	LINC01956
chr2	118847551	118848018	300446	EN1
chr2	119158574	119159069	300540	C1QL2
chr2	119223575	119224519	300560	STEAP3
chr2	119366083	119366642	300613	DBI
chr2	119366780	119367257	300614	C2orf76
chr2	119366780	119367257	300614	DBI
chr2	119367260	119367948	300615	C2orf76
chr2	119367260	119367948	300615	DBI
chr2	119429536	119430035	300634	TMEM37
chr2	119431211	119431939	300637	TMEM37
chr2	119431956	119432230	300638	TMEM37
chr2	119441419	119442525	300643	SCTR
chr2	119476003	119476966	300656	AC013275.1
chr2	119524048	119524644	300672	SCTR
chr2	119544067	119544299	300673	CFAP221
chr2	119544321	119545050	300674	CFAP221
chr2	119585993	119586414	300680	CFAP221
chr2	119629368	119629867	300690	CFAP221
chr2	119677954	119679557	300705	TMEM177
chr2	119697400	119697916	300714	RPL17P15
chr2	119759566	119759933	300745	PTPN4
chr2	119760014	119760739	300746	PTPN4
chr2	119960767	119961026	300786	PTPN4
chr2	120012801	120013846	300793	EPB41L5
chr2	120018625	120018903	300794	EPB41L5
chr2	120019137	120019629	300795	EPB41L5
chr2	120191085	120191762	300842	AC012363.1
chr2	120209614	120210679	300846	MTATP6P26
chr2	120223329	120223940	300850	TMEM185B
chr2	120223978	120224178	300851	TMEM185B
chr2	120239077	120240003	300859	RALB
chr2	120252127	120252394	300865	RALB
chr2	120252530	120252948	300866	RALB
chr2	120253097	120253451	300867	RALB
chr2	120318790	120319062	300898	AC012363.3
chr2	120345038	120345716	300910	INHBB
chr2	120346017	120346542	300911	INHBB
chr2	120546050	120546610	300999	AC073257.2
chr2	120735749	120738098	301089	GLI2
chr2	120867318	120867960	301135	AC017033.1
chr2	120867964	120868251	301136	AC017033.1
chr2	121088959	121089416	301214	AC067960.1
chr2	121285143	121285413	301294	TFCP2L1
chr2	121285418	121285634	301295	TFCP2L1
chr2	121388452	121388705	301343	CLASP1
chr2	121490236	121490488	301364	CLASP1
chr2	121505010	121505402	301369	CLASP1
chr2	121529902	121530247	301374	RNU4ATAC
chr2	121529902	121530247	301374	AC012447.1
chr2	121530253	121530737	301375	RNU4ATAC
chr2	121530253	121530737	301375	AC012447.1
chr2	121530813	121531330	301376	RNU4ATAC
chr2	121530813	121531330	301376	CLASP1
chr2	121531373	121531637	301377	CLASP1
chr2	121648316	121648545	301413	NIFK-AS1
chr2	121648560	121649452	301414	NIFK-AS1
chr2	121648560	121649452	301414	CLASP1
chr2	121649502	121649721	301415	NIFK-AS1
chr2	121649502	121649721	301415	CLASP1
chr2	121649912	121650161	301416	NIFK-AS1
chr2	121649912	121650161	301416	CLASP1
chr2	121650224	121650486	301417	CLASP1
chr2	121736361	121736826	301437	NIFK
chr2	121736361	121736826	301437	TSN
chr2	121736891	121737165	301438	NIFK
chr2	121736891	121737165	301438	TSN
chr2	121755119	121755353	301441	TSN
chr2	121755397	121755673	301442	TSN
chr2	121755731	121756214	301443	TSN
chr2	121787555	121787791	301455	LINC01823
chr2	121790344	121790600	301456	LINC01823
chr2	121902171	121902888	301479	AC011246.1
chr2	124025103	124025398	301750	AC079154.1
chr2	124025103	124025398	301750	CNTNAP5
chr2	126655663	126656859	301936	GYPC
chr2	127024576	127025914	302021	AC012508.3
chr2	127024576	127025914	302021	AC012508.2
chr2	127024576	127025914	302021	AC012508.1
chr2	127064689	127065229	302039	BIN1
chr2	127105696	127107947	302061	BIN1
chr2	127143692	127144362	302074	AC110926.2
chr2	127218807	127220487	302110	CYP27C1
chr2	127220896	127221162	302111	CYP27C1
chr2	127293415	127294842	302122	ERCC3
chr2	127293415	127294842	302122	AC068282.1
chr2	127387146	127388318	302151	MAP3K2-DT
chr2	127387146	127388318	302151	MAP3K2
chr2	127388438	127388710	302152	MAP3K2-DT
chr2	127388438	127388710	302152	MAP3K2
chr2	127407693	127408914	302158	AC068282.2
chr2	127422393	127423813	302165	MIR4783
chr2	127422393	127423813	302165	PROC
chr2	127486341	127486916	302180	IWS1
chr2	127514393	127514960	302186	IWS1
chr2	127515310	127516005	302187	IWS1
chr2	127526356	127526632	302193	IWS1
chr2	127526748	127526973	302194	IWS1
chr2	127527017	127527542	302195	IWS1
chr2	127619790	127620347	302228	MYO7B
chr2	127633092	127633451	302236	MYO7B
chr2	127633883	127634645	302237	MYO7B
chr2	127640347	127640715	302245	LIMS2
chr2	127642243	127642482	302246	LIMS2
chr2	127646614	127646869	302248	LIMS2
chr2	127647172	127647584	302249	LIMS2
chr2	127647172	127647584	302249	GPR17
chr2	127649196	127649582	302250	GPR17
chr2	127649750	127650269	302251	GPR17
chr2	127650542	127651057	302252	LIMS2
chr2	127664177	127664956	302261	LIMS2
chr2	127674127	127675335	302265	LIMS2
chr2	127675373	127676102	302266	LIMS2
chr2	127700592	127700977	302270	SFT2D3
chr2	127701059	127701301	302271	SFT2D3
chr2	127701307	127701563	302272	SFT2D3
chr2	127810250	127811341	302302	WDR33
chr2	127811386	127811676	302303	WDR33
chr2	127829579	127829867	302305	AC006011.1
chr2	127829888	127830806	302306	AC006011.1
chr2	127844819	127845356	302309	RNU6-395P
chr2	127857399	127858037	302311	POLR2D
chr2	127858077	127858347	302312	POLR2D
chr2	127884708	127885100	302322	AMMECR1L
chr2	127885315	127885773	302323	AMMECR1L
chr2	127885315	127885773	302323	AC012306.2
chr2	127885856	127886270	302324	AMMECR1L
chr2	127885856	127886270	302324	AC012306.2
chr2	127886351	127887014	302325	AMMECR1L
chr2	127886351	127887014	302325	AC012306.2
chr2	128027311	128027599	302349	SAP130
chr2	128027763	128028014	302350	SAP130
chr2	128028062	128028345	302351	SAP130
chr2	128028386	128028677	302352	SAP130
chr2	128090637	128090966	302358	UGGT1
chr2	128090999	128091354	302359	UGGT1
chr2	128198722	128199181	302377	DYNLT3P2
chr2	128318799	128319069	302413	HS6ST1
chr2	128319073	128319373	302414	HS6ST1
chr2	129876834	129877062	302770	AC079776.5
chr2	129877072	129877770	302771	LINC02572
chr2	129877072	129877770	302771	AC079776.5
chr2	129877809	129878390	302772	LINC02572
chr2	129877809	129878390	302772	AC079776.5
chr2	129922855	129923201	302786	LINC01856
chr2	129923221	129924091	302787	PLAC9P1
chr2	129934087	129934631	302790	PLAC9P1
chr2	129934913	129935823	302791	PLAC9P1
chr2	129979568	129980113	302800	RAB6C
chr2	130143756	130144351	302810	CCDC74B
chr2	130144997	130145462	302813	CCDC74B
chr2	130156018	130156318	302815	SMPD4
chr2	130157340	130157789	302816	SMPD4
chr2	130158120	130158366	302817	SMPD4
chr2	130181257	130182309	302825	MZT2B
chr2	130181257	130182309	302825	SMPD4
chr2	130182365	130182979	302826	MZT2B
chr2	130182365	130182979	302826	SMPD4
chr2	130183538	130184169	302827	SMPD4
chr2	130229165	130229445	302829	NOC2LP1
chr2	130341610	130342062	302860	IMP4
chr2	130342075	130342536	302861	CCDC115
chr2	130342075	130342536	302861	IMP4
chr2	130342688	130342928	302862	CCDC115
chr2	130342688	130342928	302862	IMP4
chr2	130343001	130343236	302863	CCDC115
chr2	130343001	130343236	302863	IMP4
chr2	130355220	130355848	302865	PTPN18
chr2	130355864	130356150	302866	PTPN18
chr2	130370540	130370785	302870	PTPN18
chr2	130371643	130372530	302871	PTPN18
chr2	130372548	130372793	302872	PTPN18
chr2	130427673	130427967	302884	KLF2P2
chr2	130427673	130427967	302884	FAR2P2
chr2	130428394	130428660	302886	FAR2P2
chr2	130692850	130693108	302890	FAR2P3
chr2	130693572	130693832	302892	FAR2P3
chr2	130693572	130693832	302892	KLF2P3
chr2	130727991	130728508	302898	GPR148
chr2	130728513	130728713	302899	GPR148
chr2	130728740	130728940	302900	GPR148
chr2	130728944	130729306	302901	GPR148
chr2	130755228	130755658	302907	AMER3
chr2	130755731	130756440	302908	AMER3
chr2	130755731	130756440	302908	AC140481.1
chr2	130836459	130838156	302939	AC133785.1
chr2	130836459	130838156	302939	ARHGEF4
chr2	130963218	130963914	302967	ARHGEF4
chr2	131034055	131034711	302985	SMIM39
chr2	131034055	131034711	302985	ARHGEF4
chr2	131034724	131035127	302986	SMIM39
chr2	131034724	131035127	302986	ARHGEF4
chr2	131035154	131035474	302987	ARHGEF4
chr2	131039856	131040656	302992	ARHGEF4
chr2	131040712	131041002	302993	ARHGEF4
chr2	131041081	131041552	302994	ARHGEF4
chr2	131093344	131093627	303018	FAM168B
chr2	131093671	131094154	303019	FAM168B
chr2	131104406	131104803	303021	PLEKHB2
chr2	131104878	131105122	303022	PLEKHB2
chr2	131105137	131106716	303023	PLEKHB2
chr2	131182247	131182467	303047	AC009477.1
chr2	131331036	131331331	303053	ARHGAP42P1
chr2	131395136	131395661	303057	MED15P3
chr2	131491162	131491398	303069	MIR4784
chr2	131491547	131491747	303070	MIR4784
chr2	131492012	131493034	303071	MIR4784
chr2	131492012	131493034	303071	MZT2A
chr2	131492012	131493034	303071	SMPD4BP
chr2	131493162	131493411	303072	MZT2A
chr2	131527735	131527982	303080	CCDC74A
chr2	131527989	131528583	303081	CCDC74A
chr2	131528608	131528871	303082	CCDC74A
chr2	131528993	131529914	303083	CCDC74A
chr2	131636717	131637237	303104	LINC01087
chr2	131681688	131683291	303118	C2orf27A
chr2	131724140	131724409	303121	TOMM40P4
chr2	131801143	131801820	303125	C2orf27B
chr2	131801846	131802866	303126	C2orf27B
chr2	132256701	132258274	303152	MIR663B
chr2	132256701	132258274	303152	ANKRD30BL
chr2	132346904	132347289	303165	AC097532.3
chr2	132347325	132347589	303166	AC097532.2
chr2	132347325	132347589	303166	AC097532.3
chr2	132347615	132347871	303167	AC097532.2
chr2	132352520	132353777	303169	FAM201B
chr2	132416038	132416318	303186	GPR39
chr2	132416391	132416892	303187	GPR39
chr2	132416903	132417135	303188	GPR39
chr2	132669289	132671357	303242	LYPD1
chr2	132671440	132671792	303243	LYPD1
chr2	133265234	133267219	303302	NCKAP5-AS2
chr2	134027701	134028380	303446	AC092623.1
chr2	134119452	134119709	303481	MGAT5
chr2	134119743	134120183	303482	MGAT5
chr2	134252182	134252639	303568	MGAT5
chr2	134253155	134253848	303569	MGAT5
chr2	134253851	134254390	303570	MGAT5
chr2	134717781	134719575	303738	AC110620.2
chr2	134717781	134719575	303738	TMEM163
chr2	134843139	134843747	303787	ACMSD
chr2	134917870	134918090	303805	CCNT2
chr2	134918121	134918912	303806	CCNT2
chr2	134918121	134918912	303806	CCNT2-AS1
chr2	134918914	134919564	303807	CCNT2-AS1
chr2	135047378	135047688	303822	MAP3K19
chr2	135052114	135052376	303823	RAB3GAP1
chr2	135530272	135530705	303871	R3HDM1
chr2	135530272	135530705	303871	ZRANB3
chr2	135530799	135531044	303872	R3HDM1
chr2	135530799	135531044	303872	ZRANB3
chr2	135531236	135531546	303873	R3HDM1
chr2	135531236	135531546	303873	ZRANB3
chr2	135531570	135532199	303874	ZRANB3
chr2	135664467	135664947	303889	MIR128-1
chr2	135741532	135741927	303917	UBXN4
chr2	135741960	135742508	303918	UBXN4
chr2	135819942	135820536	303936	LCT-AS1
chr2	135876349	135876630	303949	MCM6
chr2	135876747	135876980	303950	MCM6
chr2	135899627	135900163	303957	MANEALP1
chr2	135984730	135985729	303986	DARS-AS1
chr2	135984730	135985729	303986	DARS1
chr2	135985755	135986177	303987	DARS1
chr2	136007904	136008171	303992	DARS-AS1
chr2	136008177	136008563	303993	DARS-AS1
chr2	136008580	136008881	303994	DARS-AS1
chr2	136116142	136116427	304033	CXCR4
chr2	136116473	136118383	304034	CXCR4
chr2	136118395	136118772	304035	CXCR4
chr2	136118876	136119455	304036	CXCR4
chr2	136389806	136390553	304131	RN7SKP141
chr2	136764421	136766348	304161	THSD7B
chr2	137963552	137964845	304300	HNMT
chr2	138501131	138501573	304355	SPOPL
chr2	138501623	138501877	304356	AC114763.1
chr2	138501623	138501877	304356	SPOPL
chr2	138501911	138502800	304357	AC114763.1
chr2	138501911	138502800	304357	SPOPL
chr2	138779848	138780442	304407	NXPH2
chr2	138780506	138780957	304408	NXPH2
chr2	142129885	142131095	304631	LRP1B
chr2	142131194	142131701	304632	LRP1B
chr2	142877458	142877729	304689	KYNU
chr2	143128599	143129151	304734	ARHGAP15
chr2	143129179	143129460	304735	ARHGAP15
chr2	143936686	143937691	304872	AC016910.2
chr2	144237754	144238179	304920	GTDC1
chr2	144320373	144320876	304932	GTDC1
chr2	144331910	144332760	304936	GTDC1
chr2	144332792	144333165	304937	GTDC1
chr2	144430760	144431117	304972	ZEB2
chr2	144431465	144431732	304973	ZEB2
chr2	144508273	144508536	305007	ZEB2
chr2	144515877	144516358	305013	ZEB2
chr2	144516416	144517808	305014	AC009951.2
chr2	144516416	144517808	305014	ZEB2
chr2	144516416	144517808	305014	ZEB2-AS1
chr2	144519193	144519452	305015	ZEB2
chr2	144519193	144519452	305015	ZEB2-AS1
chr2	144520014	144520380	305016	AC009951.1
chr2	144520014	144520380	305016	AC009951.3
chr2	144520014	144520380	305016	ZEB2
chr2	144520014	144520380	305016	ZEB2-AS1
chr2	144520408	144520608	305017	AC009951.1
chr2	144520408	144520608	305017	AC009951.3
chr2	144520408	144520608	305017	ZEB2
chr2	144520408	144520608	305017	ZEB2-AS1
chr2	144523829	144524075	305019	LINC01412
chr2	144524107	144524787	305020	AC009951.6
chr2	145007242	145008070	305111	TEX41
chr2	146837898	146838232	305282	LINC01911
chr2	147843805	147844110	305431	ACVR2A
chr2	147844139	147844899	305432	ACVR2A
chr2	148020051	148021028	305462	ORC4
chr2	148020051	148021028	305462	MBD5
chr2	148021126	148021646	305463	ORC4
chr2	148021126	148021646	305463	MBD5
chr2	148021667	148021921	305464	ORC4
chr2	148021667	148021921	305464	MBD5
chr2	148511317	148511558	305521	MBD5
chr2	148643462	148643662	305561	EPC2
chr2	148644052	148644820	305562	EPC2
chr2	148644855	148645094	305563	EPC2
chr2	148645153	148645495	305564	EPC2
chr2	148875028	148875305	305603	KIF5C
chr2	148887313	148888654	305609	KIF5C-AS1
chr2	148926436	148927440	305622	AC105402.1
chr2	148978105	148978823	305637	KIF5C
chr2	148978850	148979056	305638	KIF5C
chr2	149037916	149038219	305655	LYPD6B
chr2	149038229	149038818	305656	LYPD6B
chr2	149076947	149077413	305659	LYPD6B
chr2	149329646	149330301	305686	LYPD6
chr2	149330302	149331067	305687	LYPD6
chr2	149587206	149587609	305722	MMADHC-DT
chr2	149587628	149587916	305723	MMADHC
chr2	149587628	149587916	305723	MMADHC-DT
chr2	149587976	149588196	305724	MMADHC
chr2	149859212	149859927	305760	LINC01931
chr2	150166064	150166710	305815	AC016682.1
chr2	150472196	150472498	305863	RND3
chr2	150472523	150472804	305864	RND3
chr2	150485129	150485595	305872	RND3
chr2	150485599	150486783	305873	RND3
chr2	150486866	150487145	305874	RND3
chr2	150487609	150487886	305875	RND3
chr2	150620030	150620270	305899	AC104777.1
chr2	150631017	150631256	305905	LINC02612
chr2	151261322	151261996	305989	RBM43
chr2	151262729	151262964	305990	RBM43
chr2	151288241	151289780	305993	NMI
chr2	151289781	151290059	305994	NMI
chr2	151290068	151290517	305995	NMI
chr2	151290562	151290815	305996	NMI
chr2	151409388	151409588	306007	RIF1
chr2	151409758	151409996	306008	RIF1
chr2	151410016	151410794	306009	RIF1
chr2	151508339	151508907	306029	NEB
chr2	151525843	151526281	306037	NEB
chr2	151828415	151828690	306088	ARL5A
chr2	151828698	151828963	306089	ARL5A
chr2	151861166	151861652	306105	CACNB4
chr2	151874744	151875028	306113	CACNB4
chr2	151971799	151972599	306154	CACNB4
chr2	151973869	151974128	306158	AC068547.1
chr2	151973869	151974128	306158	CACNB4
chr2	152097278	152099280	306194	AC079790.1
chr2	152097278	152099280	306194	CACNB4
chr2	152099309	152099798	306195	CACNB4
chr2	152174937	152175348	306208	AC079790.2
chr2	152175393	152175848	306209	STAM2
chr2	152175393	152175848	306209	AC079790.2
chr2	152175892	152176132	306210	STAM2
chr2	152175892	152176132	306210	AC079790.2
chr2	152176170	152176617	306211	STAM2
chr2	152334976	152336382	306230	FMNL2
chr2	152452359	152452980	306301	AC012066.2
chr2	152453069	152453328	306302	AC012066.2
chr2	152577600	152577940	306373	FMNL2
chr2	152716907	152717334	306407	PRPF40A
chr2	152716907	152717334	306407	ARL6IP6
chr2	152717387	152717661	306408	PRPF40A
chr2	152717387	152717661	306408	ARL6IP6
chr2	152717795	152718084	306409	PRPF40A
chr2	152717795	152718084	306409	ARL6IP6
chr2	152718152	152718392	306410	PRPF40A
chr2	152718152	152718392	306410	ARL6IP6
chr2	152718418	152718652	306411	PRPF40A
chr2	152718418	152718652	306411	ARL6IP6
chr2	152718681	152718945	306412	PRPF40A
chr2	152718681	152718945	306412	ARL6IP6
chr2	153477724	153479015	306501	RPRM
chr2	153479041	153479321	306502	RPRM
chr2	153871208	153872541	306530	GALNT13
chr2	154697388	154698390	306602	AC061961.1
chr2	154697388	154698390	306602	KCNJ3
chr2	154698402	154699084	306603	AC061961.1
chr2	154698402	154699084	306603	KCNJ3
chr2	156254465	156255140	306733	LINC01876
chr2	156319691	156320884	306737	AC074099.1
chr2	156331938	156332917	306740	NR4A2
chr2	156333023	156333719	306741	NR4A2
chr2	156342062	156342774	306748	NR4A2
chr2	156342776	156343220	306749	NR4A2
chr2	156434777	156435008	306774	GPD2
chr2	156435435	156436443	306775	GPD2
chr2	156802803	156803940	306856	AC096589.1
chr2	157257515	157258241	306915	GALNT5
chr2	157300724	157301303	306923	GALNT5
chr2	157327386	157328085	306929	ERMN
chr2	157439250	157439833	306957	CYTIP
chr2	157439865	157440165	306958	CYTIP
chr2	157443896	157444232	306964	CYTIP
chr2	157444340	157444594	306965	CYTIP
chr2	157444682	157444989	306966	CYTIP
chr2	157596801	157597716	306989	ACVR1C
chr2	157627863	157629041	306992	ACVR1C
chr2	157629100	157629399	306993	ACVR1C
chr2	157789853	157790502	307024	ACVR1
chr2	157790612	157790990	307025	ACVR1
chr2	157837561	157838468	307049	ACVR1
